Gene	Num_samples_lcl	AR_lcl	AR_adj_lcl	AR_pval_lcl	AR_pval_adj_lcl	sig_AR_lcl	deltaEx_LCL	deltaEx_95_CI_lo_LCL	deltaEx_95_CI_hi_LCL	x_adj_pval_LCL	AR_outside_dEx_CI.x	dEx_vs_AR_pval.x	dEx_vs_AR_pval_adj.x	dEx_sig_diff_AR_t_test.x	off_diag.x	Num_samples_fib	AR_fib	AR_adj_fib	AR_pval_fib	AR_pval_adj_fib	sig_AR_fib	deltaEx_Fib	deltaEx_95_CI_lo_Fib	deltaEx_95_CI_hi_Fib	x_adj_pval_Fib	AR_outside_dEx_CI.y	dEx_vs_AR_pval.y	dEx_vs_AR_pval_adj.y	dEx_sig_diff_AR_t_test.y	off_diag.y	gene_name.84	Balaton.consensus.calls	Carrel_hybrids	Cotton_AR	Cotton_95ci_lo	Cotton_Esc_myCall	Tuk_skew_padj	Tuk_SC_inf_samples	Tuk_SC_pct_sig	Tuk_AR	Tuk_myCall	num_inf_samples	pct_sig_samples	Garieri_AR	Garieri_myCall	Sauteraud_AR	Sauteraud_AR_p.adj	Sauteraud_myCall	Avg_AR	num_studies_XCI_calls	num_studies_Esc	num_studies_Subject	Final_XCI_Call	Diff_from_Balaton
TCEAL9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WBP5	VE	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Escape	FALSE
TCEANC	4	0.305521561771562	0.208381384776358	0.00620772219632155	0.0255403427505801	Y	0.10474816127631	0.062733105372619	0.146763217180001	2.11624691357535e-05	Y	0.0745331563985584	0.144288546361312	N	N	3	0.396759259259259	0.219595691206208	0.0158348174544509	0.0657753955800268	N	0.341994744204346	0.204357111442043	0.479632376966648	1.5801103863247e-05	N	0.0924027904165391	0.17453860412013	N	N	TCEANC	Mostly E	1	0.1251	0.0736808227300956	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1251	1	1	0	Escape	FALSE
TFE3	3	0.141018562575	0.00161122168514847	0.211324865405187	0.211324865405187	N	0.0173906153425239	-0.00986067835549048	0.0446419090405383	0.336804225184556	N	0.0102660155694208	0.0434133507874519	Y	N	3	0.220682454140316	0.0217230362949015	0.188994105540199	0.211324865405187	N	0.0439898005626158	0.00602794588103113	0.0819516552442005	0.0978303566709907	N	0.36858042943117	0.443041122245548	N	N	TFE3	Mostly S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0111985789473723	0.879936033534241	Subject	0.0111985789473723	1	0	1	Subject	FALSE
THOC2	3	0.405773420479303	0.273308542477117	0.0457610921681637	0.115606969687993	N	-0.00423446124397652	-0.0250832526999902	0.0166143302120372	0.801444794602899	Y	0.0891100751276248	0.165859447167843	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	THOC2	S	0	0.018865	-0.000468983700581699	Subject	NA	NA	NA	NA	NA	4	0	0.00199972436866291	Subject	0.0181593263412602	0.377389021131825	Subject	0.0130080169033077	3	0	3	Subject	FALSE
TIMM17B	4	0.209393564915019	0.0383222797328839	0.107416838509476	0.15587009409918	N	0.0267546209056855	-0.0160794149085285	0.0695886567198995	0.346337830896483	N	0.668264497337383	0.731216949985108	N	N	3	0.208464052287582	0.0174123870398941	0.211324865405187	0.211324865405187	N	-0.0279200850058746	-0.0866068741744685	0.0307667041627192	0.598595143135993	N	0.121274834464032	0.21539858658537	N	N	TIMM17B	Mostly S	0	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0.00282338190974829	Subject	0.00729369488866095	0.385180841462791	Subject	0.00505853839920462	2	0	2	Subject	FALSE
TIMM8A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TIMM8A	Mostly S	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
TIMP1	4	0.239585084285611	0.0923534207699968	0.107562018341016	0.15587009409918	N	-0.0603692584984288	-0.145750676143226	0.0250121591463684	0.281943378451748	Y	0.0809930738965886	0.152874426979811	N	N	3	0.193831070339789	0.0603084730111253	0.211324865405187	0.211324865405187	N	0.169814924216303	0.0162778929024908	0.323351955530116	0.110209518150233	N	0.211057768614345	0.290466192173403	N	N	TIMP1	VE	0.33	NA	NA	NA	1	2	0	0.0229873709325764	Subject	3	0	0.0060600145604787	Subject	0.0100491167987601	0.107031732607515	Subject	0.0130321674306051	3	0	3	Subject	TRUE
TLR7	7	0.193420309593943	0.102100811264414	0.041834360066822	0.109493875469821	N	0.0724864815713525	0.0161734852903256	0.128799477852379	0.0392832754003914	N	0.569863086913541	0.64698741446575	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TLR7	S	NA	0.0767392156862745	0.032058702313787	Subject	1	2	0	0.00709219858156028	Subject	NA	NA	NA	NA	0.0883198576730039	7.85484717515913e-06	Escape	0.0573837573136129	3	1	2	Subject	FALSE
TMEM164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TMEM164	S	0.22	0.0334522727272727	-0.0067725930703274	Subject	NA	NA	NA	NA	NA	2	0	0	Subject	0.0212257419632818	0.230580813968789	Subject	0.0182260048968515	3	0	3	Subject	FALSE
TMEM185A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TMEM185A	S	0	0.00171818181818182	-0.000914898670429217	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00171818181818182	1	0	1	Subject	FALSE
TMEM187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TMEM187	Mostly VE	0.56	0.113265	0.0400956035856233	Escape	1	1	0	0	Subject	2	0	0.00637005853530959	Subject	NA	NA	NA	0.0398783528451032	3	1	2	Subject	TRUE
TMEM47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0.198211806071807	0.0052114597085007	0.137064335438819	0.207396013411762	N	0.0169796465366097	-0.145066169595717	0.179025462668936	0.932717615955222	N	0.0459539688982663	0.100629098835849	N	N	TMEM47	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
TMLHE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TMLHE	S	0	0.0262620689655172	0.00303499161627092	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0262620689655172	1	0	1	Subject	FALSE
TMSB15A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TMSB15A	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
TMSB15B	4	0.367101648351648	0.178908618782057	0.0505250340829922	0.119272211605752	N	0.0434746560276679	-0.0380667583540971	0.125016070409433	0.442268291832469	Y	0.174375853879547	0.258144646429525	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TMSB15B	Mostly S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
TMSB4X	12	0.224609570629521	0.140290067218632	0.00137520463995364	0.00733442474641939	Y	0.0212960607925452	-0.0190654692138009	0.0616575907988914	0.449204919777872	Y	0.00764783587847401	0.0384941072549859	Y	Y	4	0.143326054680703	0	NA	NA	N	0.0498885999736419	-0.0219708874252022	0.121748087372486	0.391901414716834	N	0	0	Y	N	TMSB4X	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0.00370357669633792	Subject	0.0923539269831874	1.63075254948608e-06	Escape	0.0480287518397627	2	1	1	Subject	TRUE
TRAPPC2	14	0.27155591355961	0.200719938900457	0.00191627683004467	0.00951530563884252	Y	0.13566126027516	0.0888812825250975	0.182441238025222	5.36793362272497e-07	Y	0.275659507956433	0.36512794474931	N	N	9	0.434722518161178	0.282697323224039	0.00125822724743785	0.0150987269692542	Y	0.266220810061816	0.157900813445945	0.374540806677687	2.87181894603227e-05	N	0.80717829009948	0.835254056711636	N	N	TRAPPC2	Mostly E	1	0.274360869565217	0.202047759547814	Escape	0.844816348882118	1	0	0.083912037037037	Subject	2	0.5	0.508256112716571	Escape	0.232833179294065	2.66108393414527e-16	Escape	0.274840549653223	4	3	1	Escape	FALSE
TREX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TREX2	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
TRMT2B	5	0.23386733416771	0.0411487072936194	0.0683392125863297	0.143583056566219	N	0.0481294468892129	0.0188497227584845	0.0774091710199413	0.00691626791677598	N	0.768337392913006	0.822829406594779	N	N	4	0.387471655328798	0.214044257939544	0.131218080097887	0.204530709000901	N	0.0218264219920093	-0.0587435437670264	0.102396387751045	0.803458972933274	Y	0.304395187331539	0.385351354175034	N	N	TRMT2B	S	NA	0.012809756097561	0.000709954695834849	Subject	1	1	0	0	Subject	4	0	0.00942404921820122	Subject	0.00668780302730926	0.999999999967311	Subject	0.00723040208576787	4	0	4	Subject	FALSE
TRO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRO	Mostly S	0	0.0275923076923077	-0.0264886153846154	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0275923076923077	1	0	1	Subject	FALSE
TSC22D3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TSC22D3	Mostly S	0	0.11730625	0.0669821813668317	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0432762083283941	0.236334830776624	Subject	0.0802912291641971	2	1	1	Subject	FALSE
TSPAN6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.192008518058766	0.00753342692394817	0.119550845349516	0.204530709000901	N	-0.00900114412227775	-0.0501445932572465	0.032142305012691	0.84764463016143	N	0.0487366480612561	0.103565377130169	N	N	TSPAN6	Mostly S	0.11	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0.00916084543371953	Subject	NA	NA	NA	0.00916084543371953	1	0	1	Subject	FALSE
TSPYL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TSPYL2	S	0	0.0274227272727273	0.0091302882105635	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0207607087430437	0.231279399862289	Subject	0.0240917180078855	2	0	2	Subject	FALSE
TSR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TSR2	S	0.11	0.0366133333333333	0.00946968788390181	Subject	1	3	0	0	Subject	NA	NA	NA	NA	0.0186561323690132	0.0770612380270219	Subject	0.0184231552341155	3	0	3	Subject	FALSE
TXLNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TXLNG	E	1	0.321413043478261	0.26972211507473	Escape	NA	NA	NA	NA	NA	3	1	0.798598921026611	Escape	0.31101180440578	1.97162420715479e-31	Escape	0.477007922970217	3	3	0	Escape	FALSE
UBA1	4	0.359216118151681	0.21935641743127	0.000555002538614159	0.00333001523168495	Y	0.154629002322853	0.119583677327641	0.189674327318064	2.71445779338432e-13	Y	0.0347257704622169	0.0971035433295324	Y	Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UBA1	E	1	0.402793103448276	0.353123427150324	Escape	1.02147919125371e-119	2	1	0.258505191181944	Escape	NA	NA	NA	NA	0.230088391698081	1.97435990808743e-14	Escape	0.297128895442767	3	3	0	Escape	FALSE
UBE2A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UBE2A	S	0	0.03034375	0.00681919773654908	Subject	NA	NA	NA	NA	NA	3	0	0.00308889572193475	Subject	NA	NA	NA	0.0167163228609674	2	0	2	Subject	FALSE
UBL4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UBL4A	S	0	0.0859777777777778	-0.00311690572352619	Subject	NA	2	0	0	Subject	NA	NA	NA	NA	0.00792586946989173	0.230580813968789	Subject	0.0313012157492232	3	0	3	Subject	FALSE
UBQLN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UBQLN2	S	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Escape	TRUE
UPF3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UPF3B	S	0.22	0.0766105263157895	0.0241914492400252	Subject	NA	NA	NA	NA	NA	3	0	0.00261594543700198	Subject	0.0054572199104594	0.929645825361893	Subject	0.0282278972210836	3	0	3	Subject	FALSE
UPRT	3	0.12056714577723	0.00648812137177427	0.211324865405187	0.211324865405187	N	-0.00957021827225966	-0.0395688654259452	0.0204284288814259	0.670231131376497	N	0.131742770663752	0.209789276255172	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UPRT	Mostly S	NA	0.0460142857142857	0.0175469723518682	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.029594938583068	0.101920227778504	Subject	0.0378046121486769	2	0	2	Subject	FALSE
USP11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	USP11	Discordant	0.44	0.016925	-0.0062187372306203	Subject	1	1	0	0	Subject	NA	NA	NA	NA	0.0138753590046924	0.377389021131825	Subject	0.0102667863348975	3	0	3	Subject	TRUE
USP27X	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	USP27X	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	FALSE
USP9X	6	0.223946721363135	0.106959083446079	0.0385196229573522	0.103387832525307	N	0.137455810433557	0.0970949245382545	0.17781669632886	3.36816907978735e-09	N	0.554405775288816	0.634206606580388	N	N	5	0.398407684853906	0.238838307684756	0.00859744889818408	0.0464262240501941	Y	0.173848532188595	0.116664626759672	0.231032437617517	1.46940397435141e-07	Y	0.34582911328107	0.424264582272653	N	N	USP9X	Mostly E	1	0.204058	0.175767328696152	Escape	0.026206809375724	1	1	0.19270166453265	Escape	4	1	0.145262646458811	Escape	0.167105068383871	6.03259264765732e-08	Escape	0.177281844843833	4	4	0	Escape	FALSE
UTP14A	3	0.174809542902967	0.0410002255215915	0.113991869969693	0.15941302747435	N	-0.00558786951766802	-0.0420522392387223	0.0308765002033862	0.853881843894412	Y	0.190217881082679	0.270970755127213	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UTP14A	Mostly S	0.33	0.02776	0.0156576388022833	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014228311295892	0.367520512521026	Subject	0.020994155647946	2	0	2	Subject	FALSE
UXT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UXT	S	0	0.0199133333333333	0.0103224930005449	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0199133333333333	1	0	1	Subject	FALSE
VAMP7	3	0.118615929121348	0	NA	NA	N	-0.031271165457982	-0.055863379242509	-0.00667895167345503	0.0431305485941842	Y	0	0	Y	Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	VAMP7	S	0.11	0.00611142857142857	0.00110722513173086	Subject	NA	NA	NA	NA	NA	4	0	0.00524004798885069	Subject	NA	NA	NA	0.00567573828013963	2	0	2	Subject	FALSE
VBP1	6	0.146483417392657	0.00804037039240182	0.181608733824561	0.207083612104648	N	-0.0158908124177947	-0.0386930624425033	0.00691143760691387	0.289156876208768	Y	0.0309287550952666	0.0953110616201074	Y	N	3	0.161591756126549	0.000171585449553779	0.211324865405187	0.211324865405187	N	-0.0130361951726563	-0.0720787934747606	0.046006403129448	0.846709388520761	N	0.000168729605801776	0.00132596870828912	Y	N	VBP1	S	0.11	0.0670611111111111	0.0138953647415756	Subject	NA	NA	NA	NA	NA	2	0	0.00639360079493834	Subject	0.0167271596466887	0.0246013227179646	Subject	0.0300606238509127	3	0	3	Subject	FALSE
VMA21	4	0.173729231295021	0.0309340063524954	0.0961242694664584	0.150642783578805	N	-0.00340526026706727	-0.0369216957200399	0.0301111751859053	0.908763599513927	Y	0.159676779510536	0.243547411172636	N	N	4	0.20297561887744	0.0172154482462266	0.195501109477885	0.211324865405187	N	0.0193493643392724	-0.0374129017644318	0.0761116304429766	0.754773261694769	N	0.909190777374751	0.916895783962672	N	N	VMA21	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	0.0030415875915431	Subject	0.0311803300424172	0.0966699812563606	Subject	0.0171109588169802	2	0	2	Subject	FALSE
WAS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WAS	VE	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Escape	FALSE
WASH6P	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WASH6P	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	FALSE
WDR13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WDR13	S	0	0.0924904761904762	0.0130164404762185	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0924904761904762	1	0	1	Subject	FALSE
WDR44	4	0.163760201733451	0	NA	NA	N	-0.0126453447179322	-0.0414697479564072	0.0161790585205427	0.542187489368375	N	0	0	Y	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WDR44	S	0	0.033	-0.0016148879337586	Subject	NA	NA	NA	NA	NA	3	0	0.00787650750909023	Subject	NA	NA	NA	0.0204382537545451	2	0	2	Subject	FALSE
WDR45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WDR45	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
WWC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.114752986159317	0	NA	NA	N	0.133644542158337	-0.0292663238731312	0.296555408189805	0.281095497503391	N	0	0	Y	N	WWC3	Mostly S	0.111111111111111	0.0694325581395349	0.0268890979576025	Subject	1	1	0	0	Subject	NA	NA	NA	NA	0.0429619279473967	0.0943477889408468	Subject	0.0374648286956439	3	0	3	Subject	FALSE
XG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0.713577819779908	0.621192830337205	4.02851847178525e-05	0.00145026664984269	Y	0.130616623744411	-0.0478801594426324	0.309113406931455	0.348422982829284	Y	0.000353295286647441	0.00238024578669032	Y	Y	XG	E	1	0.488055555555556	0.307173463908627	Escape	NA	NA	NA	NA	NA	3	1	0.806994081207352	Escape	NA	NA	NA	0.647524818381454	2	2	0	Escape	FALSE
XIAP	10	0.16837472651789	0.0489085284960146	0.0568911973228933	0.132134393782204	N	0.0226069716142734	-0.0129371743587905	0.0581511175873373	0.336804225184556	N	0.370846093149949	0.451594839239051	N	N	7	0.195374240229225	0.0204071169342682	0.0577223484517166	0.144977061227567	N	-0.0381096982940469	-0.0916707608055134	0.0154513642174197	0.374196276193198	Y	0.00187427826490125	0.00929329639680202	Y	N	XIAP	S	0	0.0302837209302326	0.0169775368899421	Subject	1	2	0	0.0527777777777778	Subject	4	0	0.00109073816659572	Subject	0.016498342559406	0.0597377535847851	Subject	0.025162644858503	4	0	4	Subject	FALSE
XIST	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XIST	E	1	NA	NA	NA	0	3	1	0.997499206097174	Escape	4	1	0.994089652667535	Escape	0.0242971514592659	2.19821466752915e-30	Escape	0.671962003407992	3	3	0	Escape	FALSE
XPNPEP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XPNPEP2	Discordant	0.11	0.185113333333333	0.113983103008339	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.185113333333333	1	1	0	Escape	FALSE
YIPF6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YIPF6	S	0	0.0170105263157895	-0.00148979932892001	Subject	NA	NA	NA	NA	NA	2	0	0.00360070409626689	Subject	NA	NA	NA	0.0103056152060282	2	0	2	Subject	FALSE
YY2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YY2	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
ZBED1	12	0.793812408622953	0.746294400725436	8.19152088974722e-10	1.31064334235955e-08	Y	0.849273215566968	0.699807532248953	0.998738898884983	1.28721004581733e-32	N	0.0302825647228534	0.0953110616201074	Y	N	4	0.797593137495623	0.730825321017162	0.0016794604934486	0.0164892484811317	Y	0.719126809974151	0.628464621341835	0.809788998606467	6.260774143732e-32	N	0.89977782128908	0.916493251829349	N	N	ZBED1	PAR	1	NA	NA	NA	9.232118141855e-43	3	1	0.597634408602151	Escape	4	1	0.605697166886869	Escape	0.728005829012781	3.22560019215879e-58	Escape	0.643779134833934	3	3	0	Escape	FALSE
ZBTB33	5	0.197094977158816	0.0102766798418972	0.186950483150029	0.207083612104648	N	0.0144813431291074	-0.0228871011698777	0.0518497874280924	0.589582404788578	N	0.703392118398221	0.758658641986652	N	N	5	0.18697914100054	0.00892832011423371	0.152847197223101	0.211324865405187	N	-0.00425760526109777	-0.0449627534524629	0.0364475429302673	0.932717615955222	N	0.158102929397874	0.241208315363423	N	N	ZBTB33	S	0	0.0463041666666667	0.0224437354905157	Subject	1	1	0	0	Subject	NA	NA	NA	NA	0.0165514215271418	0.134285388030188	Subject	0.0209518627312695	3	0	3	Subject	FALSE
ZC4H2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZC4H2	S	0.11	0.00089375	-0.000306695832111276	Subject	1	1	0	0	Subject	NA	NA	NA	NA	NA	NA	NA	0.000446875	2	0	2	Subject	FALSE
ZDHHC9	5	0.14552072104379	0.0204081632653062	0.186950483150029	0.207083612104648	N	-0.0419206036259126	-0.0767746701888991	-0.00706653706292613	0.0574643798033772	Y	0.0378757739807387	0.103128125887269	N	N	3	0.15618390517808	0.0040674026728646	0.211324865405187	0.211324865405187	N	-0.00564220147201177	-0.0759075498662246	0.0646231469222011	0.952664824944552	N	0.139643827654865	0.230800215151791	N	N	ZDHHC9	S	0	0.02044	0.00312095914798732	Subject	NA	NA	NA	NA	NA	2	0	0.00243136335480398	Subject	0.0495905831864185	0.0705546565155433	Subject	0.0241539821804075	3	0	3	Subject	FALSE
ZFX	15	0.611337491016046	0.546547235919743	4.0839568447594e-11	9.80149642742255e-10	Y	0.452551199950525	0.385912365310796	0.519190034590254	1.30041437248323e-29	Y	0.0103502028367435	0.0434133507874519	Y	Y	9	0.615907250298656	0.477213654599918	1.75496566299166e-05	0.000947681458015498	Y	0.471192084025251	0.37564599115121	0.566738176899291	4.20293268222859e-21	N	0.919693697315245	0.919693697315245	N	N	ZFX	E	1	0.580036363636364	0.543821093373312	Escape	4.90159131483649e-21	1	1	0.382919254658385	Escape	5	1	0.718430209306257	Escape	0.611420724232458	9.07033137936674e-35	Escape	0.573201637958366	4	4	0	Escape	FALSE
ZMYM3	5	0.143322517369704	0.0036465638148667	0.186950483150029	0.207083612104648	N	-0.014023215253742	-0.0455759514978717	0.0175295209903878	0.535844437693031	N	0.00836606334298555	0.0407508246706715	Y	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZMYM3	S	0	0.009825	-0.009432	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00446216187515903	0.999999999967311	Subject	0.00714358093757952	2	0	2	Subject	FALSE
ZNF182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZNF182	S	NA	0.00363243243243243	-0.000138055132231598	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00363243243243243	1	0	1	Subject	FALSE
